source_file,trial_id,joint_index,joint_name,direction,effort_mag,test_effort,duration,q_start,q_end,q_delta,qdot_fit,stop_reason,gravity_mean,command_mean,n_samples
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,21,0,joint_1_1,1,0.1,0.1,1.5040788650512695,-0.3682644721708035,0.8798204759303414,1.248084948101145,0.8298002033680604,upper_limit,-9.799125488097067e-06,0.09999020087451185,277
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,22,0,joint_1_1,-1,0.1,-0.1,1.4412283897399902,0.9040805525330626,-0.3663446099936097,-1.2704251625266723,-0.8814877444621165,lower_limit,8.055999317248692e-05,-0.09991944000682747,266
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,23,0,joint_1_1,1,0.1,0.1,1.4974424839019775,-0.3775147172063734,0.8745844881743584,1.2520992053807318,0.836158462739791,upper_limit,-1.8880648283924432e-05,0.09998111935171602,276
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,24,0,joint_1_1,-1,0.1,-0.1,1.4325008392333984,0.9002408281786751,-0.3663446099936097,-1.2665854381722847,-0.8841777983530514,lower_limit,7.205081616299147e-05,-0.09992794918383698,264
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,25,0,joint_1_1,1,0.1,0.1,1.4905786514282227,-0.3736749928519859,0.8749335540247574,1.2486085468767434,0.8376669997791585,upper_limit,-9.454478814793373e-06,0.09999054552118518,275
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,26,0,joint_1_1,-1,0.1,-0.1,1.4304680824279785,0.9037314866826638,-0.3637266161156182,-1.2674581027982819,-0.8860443084105626,lower_limit,8.14096855939446e-05,-0.099918590314406,264
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,27,0,joint_1_1,1,0.1,0.1,1.4946324825286865,-0.3729768611511881,0.8779006137531477,1.2508774749043359,0.8369130803232946,upper_limit,-1.4781593577464749e-05,0.09998521840642251,276
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,28,0,joint_1_1,-1,0.1,-0.1,1.435133934020996,0.9040805525330626,-0.3647738136668148,-1.2688543661998775,-0.8841365506874803,lower_limit,7.405566977706287e-05,-0.0999259443302229,265
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,29,0,joint_1_1,1,0.1,0.1,1.4922661781311035,-0.3729768611511881,0.875631685725555,1.2486085468767432,0.8367197254584203,upper_limit,-1.282217468914921e-05,0.0999871778253108,276
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,30,0,joint_1_1,-1,0.1,-0.1,1.428922176361084,0.9063494805606552,-0.3640756819660171,-1.2704251625266723,-0.8890793239432796,lower_limit,7.40865895047177e-05,-0.09992591341049524,264
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,31,0,joint_1_1,1,0.1,0.1,1.4936084747314453,-0.373325927001587,0.8791223442295437,1.2524482712311307,0.8385385410030726,upper_limit,-1.582854125965654e-05,0.09998417145874029,274
